id,title,description,link,image_link,price,availability,item_group_id,product_type,google_product_category,additional_image_link,sale_price,average_review_rating,number_of_ratings,number_of_reviews,description_html,video_link,brand,GTIN,mpn,color,gender,age_group,material,pattern,size,size_type,size_system,alt_text,variant_names,variant_values,adult,tax,shipping,shipping_weight,shipping_width,shipping_height,free_shipping_label,free_shipping_limit,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,ad_link,condition
9172,Dual-Tone 2.06 Ct Faint Green & Pink Diamond 18K Ring,1.01 carats of H perfection. This ring in 18K is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/productdetail/9172,https://www.colourdiam.com/Product/Jewellery/8738_8534/white45/center.jpg,2300.00 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9172/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9172/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9172/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9172/white45/video.mp4,Colour Diam,,9172,Natural Diamond,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.01 Ct H Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury h ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Natural Diamond,Vintage Inspired,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
9173,2.06ct Green & Pink Diamond 18k Gold Ring GIA,Dazzle in sunshine with 1.71 Ct Fancy Ring in Precious Metal. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9173,https://www.colourdiam.com/Product/Jewellery/8558/white45/center.jpg,2300.00 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9173/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9173/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9173/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9173/white45/video.mp4,Colour Diam,,9173,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.71 Ct Natural Diamond Ring in Precious Metal with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the Precious Metal setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Colour,Classic Halo,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
9175,1.13 Ct Fancy Yellow Marquise & Oval Diamond Ring,Dazzle in sunshine with 1.20 Ct Fancy Brownish Greenish Yellow Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9175,https://www.colourdiam.com/Product/Jewellery/8945/white45/center.jpg,2300.00 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9175/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9175/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9175/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9175/white45/video.mp4,Colour Diam,,9175,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.20 Ct Fancy Brownish Greenish Yellow Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury fancy brownish greenish yellow ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Yellow,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
9178,0.4 Ct Fancy Intense Yellow Diamond Ring in 18K Gold,Dazzle in sunshine with 1.04 Ct Fancy Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9178,https://www.colourdiam.com/Product/Jewellery/9220/white45/center.jpg,1897.50 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9178/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9178/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9178/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9178/white45/video.mp4,Colour Diam,,9178,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.04 Ct Natural Diamond Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
9206,1.6 Ct Fancy Light Brownish Greenish Yellow Diamond Ring,Dazzle in sunshine with 0.43 Ct Faint Pink Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9206,https://www.colourdiam.com/Product/Jewellery/8840/white45/center.jpg,1897.50 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9206/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9206/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9206/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9206/white45/video.mp4,Colour Diam,,9206,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Close-up of 0.43 Ct Faint Pink Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury faint pink ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Pink,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
9215,3.58 Ct Fancy Green Diamond Bracelet in 18K Gold,Dazzle in sunshine with 2.05 Ct Fancy Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9215,https://www.colourdiam.com/Product/Jewellery/9147/white45/center.jpg,1897.50 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9215/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9215/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9215/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9215/white45/video.mp4,Colour Diam,,9215,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 2.05 Ct Natural Diamond Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Colour,Statement Piece,Luxury ($10K - $50K),High Jewelry / Masterpiece Collection,,new
9248,0.4 Ct Very Light Yellow-Green Diamond 18K Gold Ring,Dazzle in sunshine with 2.06 Ct Fancy Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9248,https://www.colourdiam.com/Product/Jewellery/7801/white45/center.jpg,2587.50 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9248/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9248/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9248/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9248/white45/video.mp4,Colour Diam,,9248,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 2.06 Ct Natural Diamond Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Colour,Contemporary Luxury,Luxury ($10K - $50K),High Jewelry / Masterpiece Collection,,new
9254,Exquisite 4.29 Ct Multi-Stone Fancy Green Diamond Pendant,Dazzle in sunshine with 1.03 Ct Fancy Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9254,https://www.colourdiam.com/Product/Jewellery/8195_8191_8187_8189_8193_8190/white45/center.jpg,2300.00 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9254/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9254/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9254/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9254/white45/video.mp4,Colour Diam,,9254,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.03 Ct Natural Diamond Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Colour,Contemporary Luxury,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
9225,1.07 Ct Multi-Colored Fancy Diamond 18K Gold Bracelet,Dazzle in sunshine with 1.13 Ct U-V Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9225,https://www.colourdiam.com/Product/Jewellery/9170/white45/center.jpg,1725.00 USD,in stock,,Pendant,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9225/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9225/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9225/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9225/white45/video.mp4,Colour Diam,,9225,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.13 Ct U-V Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury u-v ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Pendant,Fancy Colour,Statement Piece,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
8712,1.07ct Fancy Multi-Color Diamond Bracelet in 18K Gold,Dazzle in sunshine with 0.40 Ct Fancy Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/8712,https://www.colourdiam.com/Product/Jewellery/9172/white45/center.jpg,5750.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/8712/white45/1.jpg,https://colourdiam.com/Product/Jewellery/8712/white45/2.jpg,https://colourdiam.com/Product/Jewellery/8712/white45/center.jpg,https://colourdiam.com/Product/Jewellery/8712/white45/colour-diam-8712-pink-ring-08.jpg,https://colourdiam.com/Product/Jewellery/8712/white45/colour-diam-8712-pink-ring-09.jpg,https://colourdiam.com/Product/Jewellery/8712/white45/colour-diam-8712-pink-ring-10.jpg",,,,,,https://colourdiam.com/Product/Jewellery/8712/white45/video.mp4,Colour Diam,,8712,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 0.40 Ct Natural Diamond Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Statement Piece,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
7813,1.07 Ct Multi-Fancy Color Diamond Bracelet in 18K Gold,Dazzle in sunshine with 1.60 Ct Fancy Light Brownish Greenish Yellow Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/7813,https://www.colourdiam.com/Product/Jewellery/9173/white45/center.jpg,7475.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/7813/white45/1.jpg,https://colourdiam.com/Product/Jewellery/7813/white45/2.jpg,https://colourdiam.com/Product/Jewellery/7813/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/7813/white360/video.mp4,Colour Diam,,7813,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.60 Ct Fancy Light Brownish Greenish Yellow Ring in 18K with diamond accents against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury fancy light brownish greenish yellow ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Pink Ring,Fancy Yellow,Statement Piece,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
3748,18K Gold Multi-Color Fancy Diamond Bracelet 1.07 Ct,Dazzle in sunshine with 3.58 Ct Fancy Bracelet in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/3748,https://www.colourdiam.com/Product/Jewellery/9175/white45/center.jpg,7475.00 USD,in stock,,Yellow Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/3748/white45/center.jpg,https://colourdiam.com/Product/Jewellery/3748/white45/UN-0736_2.jpg,https://colourdiam.com/Product/Jewellery/3748/white45/UN-0736_3.jpg",,,,,,https://colourdiam.com/Product/Jewellery/3748/white45/UN-0736_1.mp4,Colour Diam,,3748,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 3.58 Ct Natural Diamond Bracelet in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond bracelet, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Yellow Ring,Fancy Colour,Vintage Inspired,Luxury ($10K - $50K),High Jewelry / Masterpiece Collection,,new
5739,2.61 Ct Multi-Colour Sapphire 18K Gold Bracelet,Dazzle in sunshine with 0.40 Ct Very Light Yellow Green Ring in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/5739,https://www.colourdiam.com/Product/Jewellery/9178/white45/center.jpg,25875.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/5739/white45/center.jpg,https://colourdiam.com/Product/Jewellery/5739/white45/colour-diam-5739-0-31-ct-faint-pink-si2-gia-ring-colour-diam-06.jpg,https://colourdiam.com/Product/Jewellery/5739/white45/colour-diam-5739-0-31-ct-faint-pink-si2-gia-ring-colour-diam-07.jpg",,,,,,https://colourdiam.com/Product/Jewellery/5739/white45/video.mp4,Colour Diam,,5739,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Close-up of 0.40 Ct Very Light Yellow Green Ring in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury very light yellow green ring, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Green Ring,Fancy Yellow,Vintage Inspired,Premium ($5K - $10K),High Jewelry / Masterpiece Collection,,new
9256,2.78 Ct Multi-Colour Sapphire 18K Gold Bracelet,Dazzle in sunshine with  Ct Fancy Pendant in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9256,https://www.colourdiam.com/Product/Jewellery/9206/white45/center.jpg,9200.00 USD,in stock,,"BLUE RING, Pink Ring",Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9256/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9256/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9256/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9256/white45/video.mp4,Colour Diam,,9256,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of  Ct Natural Diamond Pendant in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond pendant, highlighting scale and radiance.",,,false,,,,,,true,0 USD,"BLUE RING, Pink Ring",Fancy Colour,Contemporary Luxury,Luxury ($10K - $50K),High Jewelry / Masterpiece Collection,,new
1990,2.59 Ct Multi-Colour Sapphire 18K Gold Bracelet,Dazzle in sunshine with 1.07 Ct Fancy Bracelet in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/1990,https://www.colourdiam.com/Product/Jewellery/9215/white45/center.jpg,6325.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/1990/white45/1990_2.jpg,https://colourdiam.com/Product/Jewellery/1990/white45/1990_3.jpg,https://colourdiam.com/Product/Jewellery/1990/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/1990/white45/1990_1.mp4,Colour Diam,,1990,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.07 Ct Natural Diamond Bracelet in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond bracelet, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Classic Halo,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
9149,1.03 Ct Fancy Multi-Color Diamond 18K Gold Bracelet,Dazzle in sunshine with 1.07 Ct Fancy Bracelet in 18K. GIA certified. Pin for later! ✨,https://colourdiam.com/productdetail/9149,https://www.colourdiam.com/Product/Jewellery/9248/white45/center.jpg,6900.00 USD,in stock,,Bracelet,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/9149/white45/1.jpg,https://colourdiam.com/Product/Jewellery/9149/white45/2.jpg,https://colourdiam.com/Product/Jewellery/9149/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/9149/white45/video.mp4,Colour Diam,,9149,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Close-up of 1.07 Ct Natural Diamond Bracelet in 18K against a clean white background.
* **Image 2:** Side profile view showcasing the 18K setting and brilliant cut of the GIA-certified center diamond.
* **Image 3:** Elegant model wearing the luxury natural diamond bracelet, highlighting scale and radiance.",,,false,,,,,,true,0 USD,Bracelet,Fancy Colour,Statement Piece,Accessible Luxury (Under $5K),High Jewelry / Masterpiece Collection,,new
