Category,Product Name,Product Description,Maximum Purchase Quantity,Maximum Purchase Quantity - Start Date,Maximum Purchase Quantity - Time Period (in Days),Maximum Purchase Quantity - End Date,Minimum Purchase Quantity,Parent SKU,Variation Integration No.,Variation Name1,Option for Variation 1,Image per Variation,Variation Name2,Option for Variation 2,Price,Stock,SKU,Size Chart Template,Size Chart Image,GTIN,Cover image,Item Image 1,Item Image 2,Item Image 3,Item Image 4,Item Image 5,Item Image 6,Item Image 7,Item Image 8,Weight,Length,Width,Height,Standard Delivery - ส่งธรรมดาในประเทศ,Pre-order DTS,Fail Reason
,1 Ct Q I2 GIA Diamond | Colour Diam,"**Captivating 1 Ct Q-R Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Q-R Round-cut gemstone with I2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,2699,,,,,,,3449.9999999999995,1,2699,,,,https://www.colourdiam.com/Product/Diamond/2699/still.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/2699/colour-diam-2699-fancy-white-heart-measurements-5-46-x-6-53-x-3-62-1ct-gia-07.jpg,,,,,,On,,
,1 Ct N SI1 GIA Diamond | Colour Diam,"**Breathtaking 1 Ct N Oval-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat N Oval-cut gemstone with SI1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,2701,,,,,,,3449.9999999999995,1,2701,,,,https://www.colourdiam.com/Product/Diamond/2701/still.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/2701/colour-diam-2701-fancy-white-pear-measurements-7-75-x-4-72-x-3-25-1ct-gia-07.jpg,,,,,,On,,
,1 Ct Faint Pink SI2 GIA Diamond | Colour Diam,"**Splendid 1 Ct Faint Pink Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Faint Pink Round-cut gemstone with SI2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7281,,,,,,,11498.849999999999,1,7281,,,,https://www.colourdiam.com/Product/Diamond/7281/still.jpg,https://colourdiam.com/Product/Diamond/7281/colour-diam-7281-faint-pink-cushion-vs1-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7281/colour-diam-7281-faint-pink-cushion-vs1-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7281/colour-diam-7281-faint-pink-cushion-vs1-1ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7281/colour-diam-7281-faint-pink-cushion-vs1-1ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7281/colour-diam-7281-faint-pink-cushion-vs1-1ct-gia-05.jpg,,,,,,,,On,,
,1 Ct L VS1 GIA Diamond | Colour Diam,"**Captivating 1 Ct L Oval-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat L Oval-cut gemstone with VS1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7297,,,,,,,8049.999999999999,1,7297,,,,https://www.colourdiam.com/Product/Diamond/7297/still.jpg,https://colourdiam.com/Product/Diamond/7297/colour-diam-7297-fancy-light-yellow-green-cushion-if-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7297/colour-diam-7297-fancy-light-yellow-green-cushion-if-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7297/colour-diam-7297-fancy-light-yellow-green-cushion-if-1ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7297/colour-diam-7297-fancy-light-yellow-green-cushion-if-1ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7297/colour-diam-7297-fancy-light-yellow-green-cushion-if-1ct-gia-05.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/7297.jpg,,,,,,,On,,
,1 Ct Fancy Light Yellow SI2 GIA Diamond | Colour Diam,"**Breathtaking 1 Ct Fancy Light Yellow Heart-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Light Yellow Heart-cut gemstone with SI2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7334,,,,,,,3449.9999999999995,1,7334,,,,https://www.colourdiam.com/Product/Diamond/7334/still.jpg,https://colourdiam.com/Product/Diamond/7334/bA1.jpg,https://colourdiam.com/Product/Diamond/7334/bA2.jpg,https://colourdiam.com/Product/Diamond/7334/bA3.jpg,https://colourdiam.com/Product/Diamond/7334/bA4.jpg,https://colourdiam.com/Product/Diamond/7334/colour-diam-7334-very-light-green-heart-vs1-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7334/colour-diam-7334-very-light-green-heart-vs1-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7334/colour-diam-7334-very-light-green-heart-vs1-1ct-gia-03.jpg,,,,,,On,,
,1 Ct Fancy Intense Greenish Yellow I1 GIA Diamond | Colour Diam,"**Dazzling 1 Ct Fancy Intense Greenish Yellow Pear-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Intense Greenish Yellow Pear-cut gemstone with I1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,84,,,,,,,3449.9999999999995,1,84,,,,https://www.colourdiam.com/Product/Diamond/84/still.jpg,https://colourdiam.com/Product/Diamond/84/bA49.jpg,https://colourdiam.com/Product/Diamond/84/bA5.jpg,https://colourdiam.com/Product/Diamond/84/bA50.jpg,https://colourdiam.com/Product/Diamond/84/bA51.jpg,https://colourdiam.com/Product/Diamond/84/bA52.jpg,https://colourdiam.com/Product/Diamond/84/bA6.jpg,https://colourdiam.com/Product/Diamond/84/bA7.jpg,,,,,,On,,
,1 Ct Faint Pink VS1 GIA Diamond | Colour Diam,"**Breathtaking 1 Ct Faint Pink Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Faint Pink Cushion-cut gemstone with VS1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5458,,,,,,,1954.9999999999998,1,5458,,,,https://www.colourdiam.com/Product/Diamond/5458/still.jpg,https://colourdiam.com/Product/Diamond/5458/bA1.jpg,https://colourdiam.com/Product/Diamond/5458/bA2.jpg,https://colourdiam.com/Product/Diamond/5458/bA3.jpg,https://colourdiam.com/Product/Diamond/5458/bA4.jpg,,,,,,,,,On,,
,1 Ct Fancy Light Yellow Green IF GIA Diamond | Colour Diam,"**Radiant 1 Ct Fancy Light Yellow Green Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Light Yellow Green Cushion-cut gemstone with IF clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5543,,,,,,,144900,1,5543,,,,https://www.colourdiam.com/Product/Diamond/5543/still.jpg,https://colourdiam.com/Product/Diamond/5543/bA93.jpg,https://colourdiam.com/Product/Diamond/5543/bA94.jpg,https://colourdiam.com/Product/Diamond/5543/bA95.jpg,https://colourdiam.com/Product/Diamond/5543/bA96.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/5543.jpg,,,,,,,,On,,
,1 Ct Very Light Green VS1 GIA Diamond | Colour Diam,"**Captivating 1 Ct Very Light Green Heart-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Very Light Green Heart-cut gemstone with VS1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,4514,,,,,,,1380,1,4514,,,,https://www.colourdiam.com/Product/Diamond/4514/still.jpg,https://colourdiam.com/Product/Diamond/4514/bA14.jpg,https://colourdiam.com/Product/Diamond/4514/bA15.jpg,https://colourdiam.com/Product/Diamond/4514/bA16.jpg,https://colourdiam.com/Product/Diamond/4514/bA17.jpg,,,,,,,,,On,,
,1 Ct Faint Pink VVS1 GIA Diamond | Colour Diam,"**Breathtaking 1 Ct Faint Pink Pear-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Faint Pink Pear-cut gemstone with VVS1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7087,,,,,,,2555.2999999999997,1,7087,,,,https://www.colourdiam.com/Product/Diamond/7087/still.jpg,https://colourdiam.com/Product/Diamond/7087/bA13.jpg,https://colourdiam.com/Product/Diamond/7087/bA14.jpg,https://colourdiam.com/Product/Diamond/7087/bA15.jpg,https://colourdiam.com/Product/Diamond/7087/bA16.jpg,https://colourdiam.com/Product/Diamond/7087/colour-diam-7087-fancy-intense-greenish-yellow-pear-i1-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7087/colour-diam-7087-fancy-intense-greenish-yellow-pear-i1-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7087/colour-diam-7087-fancy-intense-greenish-yellow-pear-i1-1ct-gia-03.jpg,,,,,,On,,
,1 Ct Fancy Light Pink VS1 CGL Diamond | Colour Diam,"**Dazzling 1 Ct Fancy Light Pink Radiant-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Light Pink Radiant-cut gemstone with VS1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5567,,,,,,,12649.999999999998,1,5567,,,,https://www.colourdiam.com/Product/Diamond/5567/still.jpg,https://colourdiam.com/Product/Diamond/5567/bA10.jpg,https://colourdiam.com/Product/Diamond/5567/bA11.jpg,https://colourdiam.com/Product/Diamond/5567/bA12.jpg,https://colourdiam.com/Product/Diamond/5567/bA9.jpg,,,,,,,,,On,,
,1 Ct Fancy Brown Greenish Yellow SI2 GIA Diamond | Colour Diam,"**Breathtaking 1 Ct Fancy Brown Greenish Yellow Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Brown Greenish Yellow Round-cut gemstone with SI2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,176,,,,,,,51749.99999999999,1,176,,,,https://www.colourdiam.com/Product/Diamond/176/still.jpg,https://colourdiam.com/Product/Diamond/176/colour-diam-176-fancy-light-pink-radiant-vs1-1ct-cgl-01.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/176.jpg,,,,,,,,,,,On,,
,1 Ct Fancy Brownish Yellow SI2 GIA Diamond | Colour Diam,"**Magnificent 1 Ct Fancy Brownish Yellow Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Brownish Yellow Cushion-cut gemstone with SI2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5534,,,,,,,977.4999999999999,1,5534,,,,https://www.colourdiam.com/Product/Diamond/5534/still.jpg,https://colourdiam.com/Product/Diamond/5534/bA2.jpg,https://colourdiam.com/Product/Diamond/5534/bA3.jpg,https://colourdiam.com/Product/Diamond/5534/bA4.jpg,,,,,,,,,,On,,
,1 Ct Fancy Yellow VS2 GIA Diamond | Colour Diam,"**Splendid 1 Ct Fancy Yellow Heart-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Yellow Heart-cut gemstone with VS2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,4555,,,,,,,1035,1,4555,,,,https://www.colourdiam.com/Product/Diamond/4555/still.jpg,https://colourdiam.com/Product/Diamond/4555/bA13.jpg,https://colourdiam.com/Product/Diamond/4555/bA14.jpg,https://colourdiam.com/Product/Diamond/4555/bA15.jpg,https://colourdiam.com/Product/Diamond/4555/bA16.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/4555.jpg,,,,,,,,On,,
,1 Ct Fancy Light Yellow VS1 GIA Diamond | Colour Diam,"**Resplendent 1 Ct Fancy Light Yellow Heart-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Light Yellow Heart-cut gemstone with VS1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,6117,,,,,,,2875,1,6117,,,,https://www.colourdiam.com/Product/Diamond/6117/still.jpg,https://colourdiam.com/Product/Diamond/6117/bA17.jpg,https://colourdiam.com/Product/Diamond/6117/bA18.jpg,https://colourdiam.com/Product/Diamond/6117/bA19.jpg,https://colourdiam.com/Product/Diamond/6117/bA20.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/6117.jpg,,,,,,,,On,,
,1 Ct Fancy Brownish Pink I2 GIA Diamond | Colour Diam,"**Stunning 1 Ct Fancy Brownish Pink Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Brownish Pink Cushion-cut gemstone with I2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,6121,,,,,,,2242.5,1,6121,,,,https://www.colourdiam.com/Product/Diamond/6121/still.jpg,https://colourdiam.com/Product/Diamond/6121/bA1.jpg,https://colourdiam.com/Product/Diamond/6121/bA2.jpg,https://colourdiam.com/Product/Diamond/6121/bA3.jpg,https://colourdiam.com/Product/Diamond/6121/bA4.jpg,https://colourdiam.com/Product/Diamond/6121/bA5.jpg,https://colourdiam.com/Product/Diamond/6121/bA6.jpg,https://colourdiam.com/Product/Diamond/6121/bA7.jpg,,,,,,On,,
,1 Ct Fancy Intense Yellow SI2 GIA Diamond | Colour Diam,"**Magnificent 1 Ct Fancy Intense Yellow Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Intense Yellow Cushion-cut gemstone with SI2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,6261,,,,,,,4140,1,6261,,,,https://www.colourdiam.com/Product/Diamond/6261/still.jpg,https://colourdiam.com/Product/Diamond/6261/bA1.jpg,https://colourdiam.com/Product/Diamond/6261/bA2.jpg,https://colourdiam.com/Product/Diamond/6261/bA3.jpg,https://colourdiam.com/Product/Diamond/6261/bA4.jpg,https://colourdiam.com/Product/Diamond/6261/bA5.jpg,https://colourdiam.com/Product/Diamond/6261/bA6.jpg,https://colourdiam.com/Product/Diamond/6261/bA7.jpg,,,,,,On,,
,1 Ct Very Light Pinkish Brown SI2 GIA Diamond | Colour Diam,"**Captivating 1 Ct Very Light Pinkish Brown Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Very Light Pinkish Brown Round-cut gemstone with SI2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7048,,,,,,,4140,1,7048,,,,https://www.colourdiam.com/Product/Diamond/7048/still.jpg,https://colourdiam.com/Product/Diamond/7048/bA17.jpg,https://colourdiam.com/Product/Diamond/7048/bA18.jpg,https://colourdiam.com/Product/Diamond/7048/bA19.jpg,https://colourdiam.com/Product/Diamond/7048/bA20.jpg,https://colourdiam.com/Product/Diamond/7048/colour-diam-7048-fancy-intense-yellow-cushion-si2-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7048/colour-diam-7048-fancy-intense-yellow-cushion-si2-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7048/colour-diam-7048-fancy-intense-yellow-cushion-si2-1ct-gia-03.jpg,,,,,,On,,
,Y SI2 GIA Diamond | Colour Diam,"**Captivating 1 Ct Fancy White Pear-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy White Pear-cut gemstone with Measurements - 7.75 x 4.72 x 3.25 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7578,,,,,,,925.7499999999999,1,7578,,,,https://www.colourdiam.com/Product/Diamond/7578/still.jpg,https://colourdiam.com/Product/Diamond/7578/colour-diam-7578-y-z-oval-si2-1ct-gia-01.jpg,,,,,,,,,,,,On,,
,1 Ct Fancy Pink Brown Clarity - VS2-Cut Diamond | GIA Certified,"**Dazzling 1 Ct Fancy Pink Brown Clarity - VS2-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Pink Brown Clarity - VS2-cut gemstone with VS2 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,8317,,,,,,,1035,1,8317,,,,https://www.colourdiam.com/Product/Diamond/8317/still.jpg,,,,,,,,,,,,,On,,
,1 Ct Fancy Deep Brown Orange I1 GIA Diamond | Colour Diam,"**Captivating 1 Ct Fancy Deep Brown Orange Pear-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 1-carat Fancy Deep Brown Orange Pear-cut gemstone with I1 clarity. This remarkable stone has been expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7046,,,,,,,1437.5,1,7046,,,,https://www.colourdiam.com/Product/Diamond/7046/still.jpg,https://colourdiam.com/Product/Diamond/7046/bA13.jpg,https://colourdiam.com/Product/Diamond/7046/bA14.jpg,https://colourdiam.com/Product/Diamond/7046/bA15.jpg,https://colourdiam.com/Product/Diamond/7046/bA16.jpg,https://colourdiam.com/Product/Diamond/7046/colour-diam-7046-u-v-pear-vvs2-1ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7046/colour-diam-7046-u-v-pear-vvs2-1ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7046/colour-diam-7046-u-v-pear-vvs2-1ct-gia-03.jpg,,,,,,On,,
